Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses, GET Hits,WAIT Requests,WAIT Average Latency
0,248,0.002794,17209,123,0.002414,9824,0,123,0,0.000000
1,224,0.003067,15557,112,0.002768,8946,0,112,0,0.000000
2,215,0.003011,14939,108,0.003230,8614,0,108,0,0.000000
3,168,0.004338,11646,84,0.003149,6698,0,84,0,0.000000
4,210,0.003094,14570,105,0.003327,8392,0,105,0,0.000000
5,185,0.003792,12843,92,0.003241,7350,0,92,0,0.000000
6,210,0.003107,14571,106,0.003247,8454,0,106,0,0.000000
7,224,0.003167,15534,112,0.002528,8930,0,112,0,0.000000
8,208,0.003191,14433,104,0.003199,8290,0,104,0,0.000000
9,187,0.003661,12975,93,0.003298,7416,0,93,0,0.000000
10,229,0.002893,15890,115,0.002923,9176,0,115,0,0.000000
11,247,0.002840,17120,123,0.002438,9808,0,123,0,0.000000
12,196,0.003084,13606,98,0.003902,7822,0,98,0,0.000000
13,229,0.003184,15883,114,0.002414,9092,0,114,0,0.000000
14,155,0.004344,10767,78,0.004089,6220,0,78,0,0.000000
15,179,0.003749,12399,89,0.003575,7108,0,89,0,0.000000
16,199,0.003264,13799,100,0.003531,7984,0,100,0,0.000000
17,233,0.002822,16164,116,0.002915,9256,0,116,0,0.000000
18,190,0.003578,13176,95,0.003364,7582,0,95,0,0.000000
19,188,0.003605,13054,94,0.003359,7486,0,94,0,0.000000
20,198,0.003316,13756,99,0.003451,7898,0,99,0,0.000000
21,196,0.003482,13586,99,0.003184,7902,0,99,0,0.000000
22,192,0.003321,13321,96,0.003723,7672,0,96,0,0.000000
23,168,0.004032,11639,83,0.003834,6626,0,83,0,0.000000
24,182,0.003732,12632,91,0.003460,7254,0,91,0,0.000000
25,210,0.002977,14589,105,0.003507,8366,0,105,0,0.000000
26,224,0.002831,15548,112,0.003259,8940,0,112,0,0.000000
27,215,0.003052,14916,108,0.003097,8616,0,108,0,0.000000
28,196,0.003386,13596,98,0.003448,7822,0,98,0,0.000000
29,258,0.002700,17909,129,0.002285,10284,0,129,0,0.000000
30,215,0.002972,14912,107,0.003341,8544,0,107,0,0.000000
31,187,0.003642,12980,94,0.003381,7504,0,94,0,0.000000
32,201,0.003223,13955,101,0.003412,8058,0,101,0,0.000000
33,220,0.003111,15271,109,0.002881,8682,0,109,0,0.000000
34,258,0.002733,17899,130,0.002259,10356,0,130,0,0.000000
35,272,0.002389,18882,136,0.002527,10848,0,136,0,0.000000
36,280,0.002296,19424,139,0.002483,11100,0,139,0,0.000000
37,296,0.002149,20519,149,0.002445,11880,0,149,0,0.000000
38,262,0.002351,18190,131,0.002917,10454,0,131,0,0.000000
39,268,0.002301,18603,134,0.002803,10680,0,134,0,0.000000
40,275,0.002557,19076,137,0.002161,10938,0,137,0,0.000000
41,226,0.003134,15691,113,0.002556,9024,0,113,0,0.000000
42,267,0.002621,18507,134,0.002201,10704,0,134,0,0.000000
43,262,0.002449,18202,131,0.002699,10436,0,131,0,0.000000
44,273,0.002385,18959,136,0.002536,10862,0,136,0,0.000000
45,259,0.002544,17978,130,0.002596,10366,0,130,0,0.000000
46,276,0.002461,19161,138,0.002293,11008,0,138,0,0.000000
47,281,0.002381,19489,140,0.002324,11160,0,140,0,0.000000
48,275,0.002367,19076,137,0.002501,10928,0,137,0,0.000000
49,261,0.002285,18114,131,0.003073,10442,0,131,0,0.000000
50,1,0.006559,69,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.510,35.92
   0.520,36.82
   0.530,37.47
   0.540,37.99
   0.550,38.51
   0.560,38.90
   0.570,39.30
   0.580,39.68
   0.590,40.05
   0.600,40.34
   0.610,40.64
   0.620,40.85
   0.630,41.19
   0.640,41.41
   0.650,41.52
   0.660,41.82
   0.670,41.90
   0.680,42.05
   0.690,42.30
   0.700,42.49
   0.710,42.64
   0.720,42.74
   0.730,42.83
   0.740,43.00
   0.750,43.15
   0.760,43.32
   0.770,43.55
   0.780,43.77
   0.790,43.89
   0.800,44.02
   0.810,44.15
   0.820,44.30
   0.830,44.48
   0.840,44.56
   0.850,44.70
   0.860,44.87
   0.870,45.06
   0.880,45.19
   0.890,45.35
   0.900,45.49
   0.910,45.57
   0.920,45.67
   0.930,45.78
   0.940,45.87
   0.950,45.96
   0.960,46.06
   0.970,46.15
   0.980,46.27
   0.990,46.35
   1.000,46.89
   1.100,47.78
   1.200,48.53
   1.300,49.10
   1.400,49.78
   1.500,50.36
   1.600,51.17
   1.700,52.26
   1.800,53.38
   1.900,54.67
   2.000,55.93
   2.100,56.85
   2.200,57.59
   2.300,58.50
   2.400,59.54
   2.500,60.55
   2.600,61.42
   2.700,62.19
   2.800,62.99
   2.900,63.75
   3.000,64.60
   3.100,65.38
   3.200,66.31
   3.300,67.24
   3.400,68.30
   3.500,69.23
   3.600,70.24
   3.700,71.09
   3.800,72.17
   3.900,73.52
   4.000,74.78
   4.100,75.67
   4.200,76.49
   4.300,77.15
   4.400,77.88
   4.500,78.41
   4.600,79.03
   4.700,79.43
   4.800,79.84
   4.900,80.25
   5.000,80.63
   5.100,80.98
   5.200,81.42
   5.300,81.84
   5.400,82.28
   5.500,82.66
   5.600,82.98
   5.700,83.35
   5.800,83.84
   5.900,84.19
   6.000,84.59
   6.100,85.00
   6.200,85.34
   6.300,85.70
   6.400,85.98
   6.500,86.40
   6.600,86.66
   6.700,86.97
   6.800,87.31
   6.900,87.60
   7.000,87.87
   7.100,88.25
   7.200,88.53
   7.300,88.81
   7.400,89.13
   7.500,89.48
   7.600,89.70
   7.700,90.07
   7.800,90.47
   7.900,90.94
   8.000,91.27
   8.100,91.66
   8.200,92.00
   8.300,92.29
   8.400,92.48
   8.500,92.72
   8.600,92.89
   8.700,93.04
   8.800,93.16
   8.900,93.31
   9.000,93.39
   9.100,93.50
   9.200,93.69
   9.300,93.76
   9.400,93.83
   9.500,93.91
   9.600,94.09
   9.700,94.18
   9.800,94.30
   9.900,94.41
  10.000,95.07
  11.000,96.24
  12.000,97.47
  13.000,98.01
  14.000,98.32
  15.000,98.73
  16.000,99.08
  17.000,99.26
  18.000,99.38
  19.000,99.56
  20.000,99.70
  21.000,99.77
  22.000,99.80
  23.000,99.81
  24.000,99.83
  25.000,99.86
  26.000,99.88
  27.000,99.89
  28.000,99.94
  29.000,99.95
  31.000,99.96
  32.000,99.96
  33.000,99.97
  34.000,99.98
  35.000,99.99
  68.000,100.00

Full-Test WAIT Latency
Latency (<= msec),Percent
